time,open,high,low,close
1375104600,168.67999,170.9725,168.11,170.95
1375709400,170.57001,170.96001,168.55,169.31
1376314200,168.46001,169.89999,165.5,165.83
1376919000,165.64,166.83,164.19,166.62
1377523800,166.78999,167.3,163.05,163.64999
1378215000,165.23,166.98,163.7,166.03999
1378733400,166.45,169.56,166.45,169.33
1379338200,171.16,173.60001,170.03999,170.72
1379943000,170.49001,170.64999,168.47,168.909
1380547800,167.48,169.5,166.84,168.89
1381152600,167.42,170.32001,164.53,170.25999
1381757400,169.21001,174.50999,169.08,174.388
1382362200,174.45,176,173.96001,175.95
1382967000,175.89,177.51,175.22,176.21
1383575400,176.69,177.64,174.76,177.29
1384180200,177.12,180.12,176.09,180.05
1384785000,180.35,180.83,177.98,180.81
1385389800,181.13,181.75,180.37,181
1385994600,181.09,181.43,178.35,180.94
1386599400,181.47,181.67,177.76,178.11
1387204200,178.95,181.99,177.32,181.56
1387809000,182.41,184.18,182.065,183.845
1388413800,183.87,184.69,182.48,182.885
1389018600,183.47,184.22,182.08,184.14
1389623400,183.71,184.94,181.34,183.635
1390314600,184.7,184.77,178.83,178.89
1390833000,179.06,179.81,176.88,178.18
1391437800,177.95,179.87,173.71,179.68
1392042600,179.7,184.36,179.21,184.02
1392733800,184.19,184.95,182.6,183.89
1393252200,184.28,187.15,184.2,186.29
1393857000,184.69,188.96,183.75,188.26
1394458200,187.94,188.71,184.44,184.66
1395063000,185.59,189.0239,185.47,186.2
1395667800,186.82,187.34,183.9,185.49
1396272600,186.65,189.7,185.5216,186.4
1396877400,185.9,187.17,181.31,181.51
1397482200,182.93,186.91,181.44,186.39
1398087000,186.44,188.4,185.87,186.29
1398691800,187.05,189.14,184.96,188.06
1399296600,187.14,189.05,186.01,187.96
1399901400,188.76,190.42,186.48,188.05
1400506200,187.69,190.48,187.07,190.35
1401197400,191.05,192.8,190.95,192.68
1401715800,192.95,195.43,191.97,195.375
1402320600,195.35,196.05,193.11,194.13
1402925400,193.89,196.6,193.66,195.94
1403530200,195.97,196.5,194.13,195.82
1404135000,195.7,198.29,195.53,198.2
1404739800,197.82,197.98,195.06,196.61
1405344600,197.61,198.26,195.43,197.7099
1405949400,197.09,199.06,196.43,197.72
1406554200,197.76,198.45,191.57,192.5
1407159000,192.87,194.3,190.55,193.24
1407763800,193.965,196.65,192.94,195.72
1408368600,196.8,199.76,196.69,199.19
1408973400,200.14,200.82,199.1502,200.71
1409664600,200.97,201.58,199.41,201.11
1410183000,200.92,201.21,198.56,199.13
1410787800,199.16,201.899,198.38,200.7
1411392600,200.35,200.38,196.27,197.9
1411997400,196.2,198.3,192.35,196.52
1412602200,197.34,197.6,190.49,190.54
1413207000,190.46,191.15,181.92,188.47
1413811800,188.13,196.49,188.07,196.43
1414416600,195.73,201.82,195.03,201.66
1415025000,201.92,203.5999,200.06,203.34
1415629800,203.38,204.83,203.13,204.24
1416234600,203.85,207.8445,203.65,206.68
1416839400,207.17,207.87,206.8,207.2
1417444200,206.4,208.47,205.38,208
1418049000,207.52,208.12,200.85,200.89
1418653800,201.98,212.97,197.86,206.52
1419258600,206.75,208.85,206.46,208.44
1419863400,208.22,208.97,204.18,205.43
1420468200,204.17,206.42,198.855,204.25
1421073000,204.41,205.48,198.55,201.63
1421764200,202.4,206.26,200.17,204.97
1422282600,204.71,205.56,198.68,199.45
1422887400,200.05,207.24,197.86,205.55
1423492200,204.77,209.84,204.135,209.78
1424183400,209.4,211.33,208.73,211.239
1424701800,210.94,212.24,210.48,210.66
1425306600,210.78,212.06,207.1,207.5
1425907800,207.74,208.79,204.4,205.8272
1426512600,206.71,211.27,205.8641,210.41
1427117400,210.42,211.11,204.12,205.74
1427722200,206.98,208.61,204.51,206.435
1428327000,205.37,210.09,205.21,210.04
1428931800,209.87,211.04,207.01,207.95
1429536600,209.06,211.97,208.9,211.6499
1430141400,212.33,212.48,207.62,210.72
1430746200,211.23,212.02,206.76,211.62
1431351000,211.57,212.61,208.62,212.44
1431955800,212.24,213.78,212.16,212.99
1432647000,212.4,212.98,210.2,211.14
1433165400,211.94,212.67,208.98,209.77
1433770200,209.64,212.09,207.69,210.01
1434375000,208.64,213.34,207.79,210.81
1434979800,211.905,212.59,209.16,209.82
1435584600,208.045,209.828,205.28,207.31
1436189400,205.77,208.17,204.11,207.48
1436794200,208.99,212.55,208.94,212.48
1437399000,212.75,213.18,207.6,208
1438003800,206.94,211.45,206.26,210.5
1438608600,210.46,211.31,206.87,207.95
1439213400,209.28,210.67,205.36,209.42
1439818200,208.71,210.68,197.52,197.63
1440423000,187.49,199.835,182.4,199.28
1441027800,198.11,199.125,190.73,192.59
1441719000,195.94,199.47,194.25,196.74
1442237400,196.95,202.89,194.96,195.45
1442842200,196.44,197.68,190.56,192.85
1443447000,191.78,195.03,186.93,195
1444051800,196.46,201.9,196.33,201.33
1444656600,201.42,203.29,198.94,203.27
1445261400,202.5,207.95,201.65,207.51
1445866200,207.3,209.44,205.79,207.93
1446474600,208.32,211.66,208.17,210.04
1447079400,209.31,209.49,202.435,202.54
1447684200,202.32,210.12,202.18,209.3108
1448289000,209.38,209.98,207.41,209.56
1448893800,209.75,211,204.7511,209.62
1449498600,209.23,209.7295,201.51,201.88
1450103400,202.07,208.48,199.83,200.0208
1450708200,201.41,206.33,200.09,205.68
1451313000,204.86,207.79,203.87,203.87
1451917800,200.49,201.9,191.58,191.923
1452522600,193.01,194.86,185.52,187.81
1453213800,189.96,190.76,181.02,190.52
1453732200,189.92,193.88,187.06,193.7208
1454337000,192.53,194.58,187.1,187.95
1454941800,185.77,188.34,181.09,186.63
1455633000,188.77,193.32,187.63,192
1456151400,193.87,196.68,189.32,195.0892
1456756200,195.11,201.35,193.33,200.43
1457361000,199.34,202.81,197.38,202.76
1457962200,202.16,205.23,201.05,204.38
1458567000,204.07,205.23,201.74,203.12
1459171800,203.61,207.14,202.4,206.92
1459776600,206.83,207.07,203.09,204.4992
1460381400,205.25,208.6,203.7,207.78
1460986200,207.14,210.92,207,208.97
1461591000,208.26,209.81,205.03,206.3308
1462195800,206.92,208.18,203.88,205.72
1462800600,205.57,208.54,204.38,204.76
1463405400,204.96,207.34,202.78,205.49
1464010200,205.51,210.25,204.985,210.24
1464701400,210.56,210.93,208.86,210.28
1465219800,210.7,212.52,209.43,210.07
1465824600,209.36,210.37,205.59,206.52
1466429400,208.82,210.87,202.72,203.13
1467034200,201.59,210.49,198.65,209.9208
1467725400,208.95,212.94,207.06,212.65
1468243800,213.19,217.0125,212.95,215.83
1468848600,215.97,217.37,215.63,217.24
1469453400,217,217.54,215.62,217.12
1470058200,217.19,218.23,214.25,218.18
1470663000,218.4,218.94,217.23,218.46
1471267800,218.89,219.5,217.02,218.54
1471872600,218.26,219.6,216.25,217.29
1472477400,217.44,218.87,216.03,218.37
1473168600,218.7,219.22,213.25,213.28
1473687000,212.39,216.81,212.31,213.37
1474291800,214.13,217.53,213.03,215.99
1474896600,215.02,217.12,213.62,216.3
1475501400,215.82,216.3,213.99,215.04
1476106200,216.155,216.7,211.21,213.12
1476711000,213.09,214.64,212.17,213.98
1477315800,215,215.32,211.71,212.54
1477920600,212.93,213.19,208.38,208.55
1478529000,211.45,218.31,211.3,216.42
1479133800,217.03,219.27,215.72,218.5
1479738600,219.17,221.56,219,221.52
1480343400,221.16,221.82,219.15,219.68
1480948200,220.65,226.53,220.42,226.51
1481553000,226.4,228.34,224.67,225.04
1482157800,225.25,226.57,224.92,225.71
1482849000,226.02,226.73,222.73,223.53
1483453800,225.04,227.75,223.8837,227.21
1483972200,226.91,227.45,224.955,227.05
1484663400,226.31,227.31,225.41,226.74
1485181800,226.35,229.71,225.27,228.97
1485786600,228.17,229.55,226.32,229.34
1486391400,228.87,231.77,228.31,231.51
1486996200,232.08,235.155,232.05,235.09
1487687400,235.52,236.9,235.41,236.74
1488205800,236.64,240.32,236.015,238.42
1488810600,237.5,238.12,235.74,237.69
1489411800,237.62,239.44,236.19,237.03
1490016600,237.03,237.61,232.96,233.86
1490621400,231.93,236.52,231.61,235.74
1491226200,235.8,237.39,233.91,235.2
1491831000,235.36,236.255,232.51,232.51
1492435800,233.11,235.845,232.88,234.59
1493040600,237.18,239.53,236.61,238.08
1493645400,238.68,239.72,237.7,239.7
1494250200,239.75,240.19,238.13,238.98
1494855000,239.47,240.67,235.43,238.31
1495459800,238.9,242.08,238.82,241.71
1496151000,241.34,244.35,240.64,244.17
1496669400,243.97,245.01,241.95,243.41
1497274200,243.13,244.87,241.6337,242.64
1497879000,243.59,244.73,242.41,243.13
1498483800,243.9,244.38,239.955,241.8
1499088600,242.88,243.38,240.34,242.11
1499693400,241.95,245.97,240.85,245.56
1500298200,245.47,247.42,244.67,246.88
1500903000,246.79,248,245.68,246.91
1501507800,247.37,247.79,246.37,247.41
1502112600,247.49,248.91,243.7,244.12
1502717400,245.59,247.57,242.2,242.71
1503322200,242.64,245.62,241.83,244.56
1503927000,245.17,248.33,242.93,247.84
1504618200,247.26,247.52,244.95,246.58
1505136600,248.04,250.32,248.02,249.19
1505741400,249.61,250.19,248.92,249.44
1506346200,249.15,251.32,248.08,251.23
1506951000,251.49,254.7008,251.2926,254.37
1507555800,254.63,255.27,253.65,254.95
1508160600,255.21,257.14,254.35,257.11
1508765400,257.48,257.89,254,257.71
1509370200,257.07,258.5,256.19,258.45
1509978600,258.3,259.35,256.36,258.09
1510583400,257.31,259.04,255.63,257.86
1511188200,258.14,260.48,257.86,260.36
1511793000,260.41,266.05,260,264.46
1512397800,266.31,266.8,262.71,265.51
1513002600,265.58,267.56,265.39,266.51
1513607400,268.1,268.6,266.69,267.51
1514298600,267.05,268.55,266.64,266.86
1514903400,267.84,273.56,267.4,273.42
1515421800,273.31,278.11,272.92,277.92
1516113000,279.35,280.41,276.18,280.41
1516631400,280.17,286.6285,280.11,286.58
1517236200,285.93,286.43,275.41,275.45
1517841000,273.45,275.85,252.92,261.5
1518445800,263.83,275.32,261.6644,273.11
1519137000,272.03,274.72,269.64,274.71
1519655400,275.93,278.92,264.82,269.08
1520260200,267.73,278.87,267.61,278.87
1520861400,279.2,280.41,274.14,274.2
1521466200,273.35,273.38,257.83,258.05
1522071000,262.13,266.77,258.58,263.15
1522675800,262.55,266.64,254.67,259.72
1523280600,261.37,267.54,259.9356,265.15
1523885400,267,271.3,265.61,266.61
1524490200,267.26,267.9762,260.85,266.56
1525095000,267.26,267.89,259.05,266.02
1525699800,266.89,273.15,265.15,272.85
1526304600,273.34,274.08,270.03,271.33
1526909400,273.01,274.25,270.78,272.15
1527600600,270.31,273.94,267.76,273.6
1528119000,274.53,278.28,274.18,278.19
1528723800,278.44,279.48,275.35,277.13
1529328600,275.49,276.72,273.53,274.74
1529933400,273.44,273.865,268.49,271.28
1530538200,269.51,275.84,269.24,275.42
1531143000,276.55,279.93,276.5,279.59
1531747800,279.64,281.18,278.41,279.68
1532352600,279.45,284.37,279.06,281.42
1532957400,281.51,283.6577,279.16,283.6
1533562200,283.64,286.01,282.36,283.16
1534167000,283.47,285.5601,280.16,285.06
1534771800,285.57,287.67,285.06,287.51
1535376600,288.86,291.74,288.68,290.31
1536067800,289.84,290.21,286.71,287.6
1536586200,288.74,291.27,286.975,290.88
1537191000,290.82,293.94,289.03,291.99
1537795800,291.34,292.24,289.41,290.72
1538400600,292.11,293.21,286.22,287.82
1539005400,287.05,288.86,270.36,275.95
1539610200,275.55,281.15,274.3,276.25
1540215000,277,277.36,262.29,265.33
1540819800,268.8,275.23,259.85,271.89
1541428200,272.44,281.22,271.35,277.76
1542033000,277.19,277.46,267.0102,273.73
1542637800,273.05,273.38,263.07,263.25
1543242600,265.78,276.28,265.34,275.65
1543847400,280.28,280.4,262.44,263.57
1544452200,263.37,269,258.62,260.47
1545057000,259.4,260.65,239.98,240.7
1545661800,239.04,251.4,233.76,247.75
1546266600,249.56,253.11,243.67,252.39
1546871400,252.69,259.16,251.69,258.98
1547476200,256.86,266.98,256.41,266.46
1548167400,264.82,266.7,260.66,265.78
1548685800,263.39,271.2,261.79,270.06
1549290600,270.11,273.44,267.83,270.47
1549895400,271.2,277.41,270.03,277.37
1550586600,276.4813,279.36,276.345,279.14
1551105000,280.73,281.31,277.48,280.42
1551709800,281.6,281.87,272.42,274.46
1552311000,275.26,282.38,275.23,281.31
1552915800,281.55,285.18,279.18,279.25
1553520600,278.87,282.84,277.64,282.48
1554125400,284.7,288.63,284.4,288.57
1554730200,288.1,290.47,286.7,290.16
1555335000,290.24,291.425,288.66,290.02
1555939800,289.17,293.49,289.07,293.41
1556544600,293.51,294.95,289.52,294.03
1557149400,289.25,293.31,282.3,288.1
1557754200,282.42,289.21,279.93,285.84
1558359000,284.06,286.93,280.57,282.78
1559050200,283.09,284.15,275.24,275.27
1559568600,275.31,288.85,273.09,287.65
1560173400,289.37,291.4,287.815,289.26
1560778200,289.52,296.3093,289.18,294
1561383000,294.23,294.58,290.345,293
1561987800,296.68,298.82,294.33,298.46
1562592600,297.01,300.73,295.48,300.65
1563197400,301.13,301.13,296.7,297.17
1563802200,297.61,302.23,297.04,302.01
1564407000,301.88,301.93,290.9,292.62
1565011800,288.09,293.62,281.72,291.62
1565616600,289.96,294.15,282.39,288.85
1566221400,292.19,293.93,283.47,284.85
1566826200,287.27,294.2399,285.25,292.45
1567517400,290.57,298.83,289.27,298.05
1568035800,299.14,302.46,295.97,301.09
1568640600,299.84,302.63,297.41,298.28
1569245400,297.55,299.84,293.69,295.4
1569850200,295.97,298.455,284.82,294.35
1570455000,293.47,298.74,288.49,296.28
1571059800,295.93,300.24,295.57,297.97
1571664600,299.42,302.2,298.495,301.6
1572269400,302.94,306.19,301.73,306.14
1572877800,307.85,309.65,306.06,308.94
1573482600,307.42,311.84,307.27,311.79
1574087400,311.53,312.69,309.06,310.96
1574692200,311.98,315.48,311.98,314.31
1575297000,314.59,315.31,307.13,314.87
1575901800,314.44,318.67,312.81,317.32
1576506600,319.22,321.9742,319.17,320.73
1577111400,321.59,323.8,320.9,322.86
1577716200,322.95,324.89,320.15,322.41
1578321000,320.49,327.46,320.36,325.71
1578925800,326.39,332.18,325.92,331.95
1579617000,330.9,332.95,327.36,328.77
1580135400,323.03,328.63,320.73,321.73
1580740200,323.35,334.19,323.22,332.2
1581345000,331.23,338.12,331.19,337.6
1582036200,336.51,339.08,332.58,333.48
1582554600,323.14,325.85,285.54,296.26
1583159400,298.21,313.84,290.23,297.46
1583760600,275.3,288.52,247.68,269.32
1584365400,241.18,256.9,228.02,228.8
1584970200,228.19,262.8,218.26,253.42
1585575000,255.7,263.33,243.9,248.19
1586179800,257.84,281.2,248.1698,278.2
1586784600,277.14,287.3,271.41,286.64
1587389400,282.61,286.7912,272.02,282.97
1587994200,285.12,294.88,281.52,282.79
1588599000,280.74,292.95,279.13,292.44
1589203800,290.34,294.24,276.37,286.28
1589808600,293.05,297.87,291.95,295.44
1590499800,301.93,306.84,296.87,304.32
1591018200,303.62,321.275,303.06,319.34
1591623000,320.22,323.41,298.6,304.21
1592227800,298.02,315.64,296.74,308.64
1592832600,307.99,314.5,299.42,300.05
1593437400,301.41,315.7,298.93,312.23
1594042200,316.37,317.88,310.68,317.59
1594647000,320.13,323.04,312,321.72
1595251800,321.43,327.23,319.246,320.88
1595856600,321.63,326.63,319.64,326.52
1596461400,328.32,334.88,327.73,334.57
1597066200,335.06,338.28,332.01,336.84
1597671000,337.94,339.72,335.22,339.48
1598275800,342.12,350.72,339.4504,350.58
1598880600,350.35,358.75,334.87,342.57
1599571800,336.71,342.64,331,334.06
1600090200,337.49,343.06,327.97,330.65
1600695000,325.7,331.2,319.8,328.73
1601299800,333.22,338.74,331.19,333.84
1601904600,336.06,347.35,334.38,346.85
1602509400,349.59,354.02,343.13,347.29
1603114200,348.65,349.33,340.65,345.78
1603719000,342.13,342.98,322.6,326.54
1604327400,330.2,352.19,327.24,350.16
1604932200,363.97,364.38,350.51,358.1
1605537000,360.98,362.78,354.15,355.33
1606141800,357.28,364.18,354.865,363.67
1606746600,362.83,369.85,359.17,369.85
1607351400,369.02,371.05,363.26,366.3
1607956200,368.64,372.46,364.47,369.18
1608561000,364.97,378.46,362.03,369
1609165800,371.74,374.66,370.83,373.88
1609770600,375.31,381.49,364.82,381.26
1610375400,377.85,381.13,373.7,375.7
1611066600,378.34,384.95,376.75,382.88
1611585000,383.67,385.85,368.27,370.07
1612189800,373.72,388.47,370.376,387.71
1612794600,389.27,392.9,387.5,392.64
1613485800,393.96,394.17,387.74,390.03
1614004200,387.06,392.23,378.23,380.36
1614609000,385.59,390.92,371.88,383.63
1615213800,384.66,395.65,381.42,394.06
1615815000,394.33,398.12,387.15,389.48
1616419800,390.03,396.41,383.9,395.98
1617024600,394.4,400.67,392.81,400.61
1617629400,403.46,411.67,403.38,411.49
1618234200,410.85,417.91,410.2,417.26
1618839000,416.26,418.25,410.59,416.74
1619443800,417.44,420.72,416.3,417.3
1620048600,419.43,422.815,411.67,422.12
1620653400,422.5,422.74,404,416.58
1621258200,415.39,418.2,405.33,414.94
1621863000,417.34,421.25,417.08,420.04
1622554200,422.57,422.92,416.28,422.6
1623072600,422.59,424.63,420.32,424.31
1623677400,424.43,425.46,414.7,414.92
1624282200,416.8,427.0943,415.93,426.61
1624887000,427.17,434.1,425.89,433.72
1625578200,433.78,435.84,427.52,435.52
1626096600,435.43,437.92,430.92,431.34
1626701400,426.19,440.3,421.97,439.94
1627306200,439.31,441.8,435.99,438.51
1627911000,440.34,442.94,436.1,442.49
1628515800,442.46,445.94,441.31,445.92
1629120600,444.53,447.11,436.12,443.36
1629725400,445.16,450.65,443.4355,450.25
1630330200,450.97,454.05,450.71,453.08
1631021400,452.71,452.81,445.31,445.44
1631539800,448.64,448.92,441.02,441.4
1632144600,434.88,444.89,428.86,443.91
1632749400,442.81,444.05,427.23,434.24
1633354200,433,441.68,426.36,437.86
1633959000,437.16,446.26,431.54,445.87
1634563800,443.97,454.67,443.27,453.12
1635168600,454.28,459.56,452.39,459.25
1635773400,460.3,470.65,458.2,468.53
1636381800,469.7,470.23,462.04,467.27
1636986600,468.64,470.94,466.23,468.89
1637591400,470.89,473.54,457.77,458.97
1638196200,464.07,466.56,448.92,453.42
1638801000,456.13,470.9,453.56,470.74
1639405800,470.19,472.87,458.06,459.87
1640010600,454.48,472.19,451.14,470.6
1640615400,472.06,479,472.01,474.96
1641220200,476.3,479.98,464.65,466.09
1641825000,462.7,473.2,456.5973,464.72
1642516200,459.74,459.96,437.95,437.98
1643034600,432.03,444.04,420.76,441.95
1643639400,441.24,458.12,439.81,448.7
1644244200,449.51,457.88,438.94,440.46
1644849000,439.92,448.055,431.82,434.23
1645540200,431.89,437.84,410.64,437.75
1646058600,432.03,441.11,427.11,432.17
1646663400,431.55,432.3018,415.12,420.07
1647264600,420.89,444.86,415.79,444.52
1647869400,444.34,452.98,440.68,452.69
1648474200,452.06,462.07,449.14,452.92
1649079000,453.13,457.83,443.47,447.57
1649683800,444.11,445.75,436.6501,437.79
1650288600,436.81,450.01,425.44,426.04
1650893400,423.67,429.64,411.21,412
1651498200,412.07,429.66,405.02,411.34
1652103000,405.1,406.41,385.15,401.72
1652707800,399.98,408.57,380.54,389.63
1653312600,392.83,415.3801,386.96,415.26
1654003800,413.55,417.44,406.93,410.54
1654522200,414.78,416.609,389.75,389.8
1655127000,379.85,383.9,362.17,365.86
1655818200,371.89,390.09,370.18,390.08
1656336600,391.05,393.16,372.56,381.24
1657027800,375.88,390.64,372.9,388.67
1657546200,385.85,386.87,371.04,385.13
1658151000,388.38,400.18,380.66,395.09
1658755800,395.75,413.03,389.95,411.99
1659360600,409.15,415.68,406.82,413.47
1659965400,415.25,427.21,410.22,427.1
1660570200,424.765,431.73,421.22,422.14
1661175000,417.05,419.96,405.25,405.31
1661779800,402.2,405.84,390.04,392.24
1662471000,393.13,407.51,388.42,406.6
1662989400,408.78,411.73,382.11,385.56
1663594200,382.26,389.31,363.29,367.95
1664199000,366.41,372.3,357.04,357.18
1664803800,361.08,379.46,359.21,362.79
1665408600,363.96,370.26,348.11,357.63
1666013400,364.01,375.45,357.2808,374.29
1666618200,375.89,389.52,373.11,389.02
1667223000,386.44,390.39,368.79,376.35
1667831400,377.71,399.35,373.61,398.51
1668436200,396.66,402.31,390.14,396.03
1669041000,394.64,402.93,392.66,402.33
1669645800,399.09,410,393.3,406.91
1670250600,403.95,404.93,391.64,393.28
1670855400,394.11,410.49,381.04,383.27
1671460200,383.47,387.41,374.77,382.91
1672151400,382.79,384.35,376.42,382.43
1672756200,384.37,389.25,377.831,388.08
1673274600,390.37,399.1,386.27,398.5
1673965800,398.48,400.23,387.26,395.88
1674484200,396.72,408.16,393.56,405.68
1675089000,402.8,418.31,400.28,412.35
1675693800,409.79,416.49,405.01,408.04
1676298600,408.72,415.05,404.05,407.26
1676989800,403.06,404.16,393.64,396.38
1677508200,399.87,404.45,392.33,404.19
1678113000,405.05,407.45,384.32,385.91
1678714200,381.81,396.47,380.65,389.99
1679319000,390.8,402.49,389.4,395.75
1679923800,398.12,409.7,393.69,409.39
1680528600,408.85,411.92,405.678,409.19
1681133400,406.61,415.09,405.97,412.46
1681738200,412.37,415.72,410.17,412.2
1682343000,411.99,415.94,403.78,415.93
1682947800,415.47,417.62,403.74,412.63
1683552600,412.97,414.535,408.87,411.59
1684157400,412.22,420.72,410.23,418.62
1684762200,418.64,420.77,409.8795,420.02
1685453400,422.03,428.74,416.22,427.92
1685971800,428.28,431.99,425.82,429.9
1686576600,430.92,443.9,430.17,439.46
1687267800,437.45,438.37,432.47,433.21
1687786200,432.62,444.3,431.19,443.28
1688391000,442.92,444.08,437.06,438.55
1688995800,438.18,451.36,437.585,449.28
1689600600,449.13,456.43,449.08,452.18
1690205400,453.37,459.44,451.55,456.92
1690810200,457.41,458.16,446.27,446.81
1691415000,448.71,451.7,443.345,445.65
1692019800,444.7,448.11,433.01,436.5
1692624600,437.55,445.22,435,439.97
1693229400,442.24,453.67,439.9728,451.19
1693920600,450.73,451.06,442.75,445.52
1694439000,448.24,451.08,442.92,443.37
1695043800,443.05,444.97,429.99,430.42
1695648600,429.17,432.27,422.29,427.48
1696253400,426.62,431.125,420.18,429.54
1696858200,427.58,437.335,427.0101,431.5
1697463000,433.82,438.14,421.08,421.19
1698067800,419.61,424.82,409.21,410.68
1698672600,413.56,436.29,412.22,434.69
1699281000,435.47,440.93,433.4,440.61
1699885800,439.23,451.42,438.42,450.79
1700490600,450.53,456.38,450.52,455.3
1701095400,454.65,459.65,453.34,459.1
1701700200,455.6,460.745,454.31,460.2
1702305000,459.69,473.73,459.47,469.33
1702909800,470.98,475.895,467.82,473.65
1703601000,474.07,477.55,473.3,475.31
1704205800,472.16,473.67,466.43,467.92
1704724200,468.43,478.6,468.3,476.68
1705415400,475.26,482.72,469.87,482.43
1705933800,484.01,489.12,482.78,487.41
1706538600,487.73,496.05,482.86,494.35
1707143400,493.695,501.65,490.23,501.2
1707748200,501.17,503.5,490.715,499.51
1708439400,497.72,510.13,493.56,507.85
1708957800,508.3,513.29,504.75,512.85
1709562600,512.03,518.2201,504.91,511.72
1710163800,510.48,517.38,508.122,509.83
1710768600,514,524.11,511.12,521.21
1711373400,519.8,524.61,518.4,523.07
1711978200,523.83,524.38,512.755,518.43
1712583000,519.15,520.75,509.08,510.85
1713187800,515.13,515.3,493.86,495.16
1713792600,497.83,509.88,495.43,508.26
1714397400,510.09,512.55,499.55,511.29
1715002200,513.75,522.635,513.3,520.84
1715607000,522.56,531.5218,519.74,529.45
1716211800,529.57,533.07,524.72,529.44
1716903000,530.27,530.51,518.36,527.37
1717421400,529.02,536.89,522.6,534.01
1718026200,533.18,544.12,532.05,542.78
1718631000,542.08,550.12,541.6072,544.51
1719235800,544.33,550.28,542.44,544.22
1719840600,545.63,555.05,542.52,554.64
1720445400,555.44,563.67,554.19,559.99
1721050200,562.03,565.16,547.91,548.99
1721655000,553,556.735,537.45,544.44
1722259800,546.02,554.8688,528.6,532.9
1722864600,511.64,534.51,510.27,532.99
1723469400,534.21,555.02,530.95,554.31
1724074200,554.73,563.18,553.86,562.13
1724679000,563.18,564.2,555.04,563.68
1725370200,560.47,560.81,539.44,540.36
1725888600,544.65,563.03,539.96,562.01
1726493400,561.74,572.88,559.9,568.25
1727098200,569.34,574.71,567.6,571.47
1727703000,570.42,574.38,565.27,572.98
